id	TCGA-2J-AABE-01	TCGA-F2-A44H-01	TCGA-HZ-8001-01	TCGA-HZ-A8P1-01	TCGA-S4-A8RM-01	TCGA-HZ-8519-01	TCGA-US-A77G-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IR-01	TCGA-3A-A9IB-01	TCGA-3A-A9IO-01	TCGA-YB-A89D-01	TCGA-IB-A7M4-01	TCGA-IB-7885-01	TCGA-HZ-8637-01	TCGA-HZ-A77Q-01	TCGA-HZ-7920-01	TCGA-2J-AAB4-01	TCGA-YY-A8LH-01	TCGA-3A-A9IL-01	TCGA-HZ-7922-01	TCGA-2J-AABT-01	TCGA-IB-A5ST-01	TCGA-FB-A78T-01	TCGA-FB-AAQ0-01	TCGA-Z5-AAPL-01	TCGA-HZ-8638-01	TCGA-3A-A9IS-01	TCGA-FB-AAQ3-01	TCGA-S4-A8RP-01	TCGA-IB-AAUU-01	TCGA-2J-AABP-01	TCGA-3A-A9IX-01	TCGA-F2-6880-01	TCGA-Q3-A5QY-01	TCGA-US-A776-01	TCGA-RL-AAAS-01	TCGA-IB-AAUV-01	TCGA-LB-A8F3-01	TCGA-FB-AAPY-01	TCGA-XD-AAUG-01	TCGA-2J-AAB1-01	TCGA-HZ-A77P-01	TCGA-FB-A7DR-01	TCGA-FB-AAPQ-01	TCGA-3A-A9I5-01	TCGA-FB-AAPS-01	TCGA-HZ-7923-01	TCGA-HZ-A49H-01	TCGA-3A-A9IV-01	TCGA-XD-AAUL-01	TCGA-3A-A9IH-01	TCGA-2J-AABO-01	TCGA-FB-A4P5-01	TCGA-FB-A5VM-01	TCGA-IB-7897-01	TCGA-IB-AAUM-01	TCGA-US-A779-01	TCGA-3A-A9IU-01	TCGA-IB-7888-01	TCGA-2J-AABU-01	TCGA-IB-A5SS-01	TCGA-HZ-8002-01	TCGA-OE-A75W-01	TCGA-2J-AAB6-01	TCGA-IB-7889-01	TCGA-HZ-7918-01	TCGA-3A-A9I9-01	TCGA-FB-AAPP-01	TCGA-H8-A6C1-01	TCGA-F2-6879-01	TCGA-3A-A9IC-01	TCGA-IB-A7LX-01	TCGA-2J-AAB9-01	TCGA-2L-AAQE-01	TCGA-US-A774-01	TCGA-HZ-A9TJ-01	TCGA-HV-A7OP-01	TCGA-2J-AABI-01	TCGA-H6-8124-01	TCGA-RB-AA9M-01	TCGA-HZ-A9TJ-06	TCGA-F2-7276-01	TCGA-IB-7890-01	TCGA-FB-AAPZ-01	TCGA-IB-7645-01	TCGA-IB-7893-01	TCGA-US-A77J-01	TCGA-HZ-7924-01	TCGA-2J-AABR-01	TCGA-IB-A5SQ-01	TCGA-3A-A9J0-01	TCGA-HZ-8003-01	TCGA-2J-AABH-01	TCGA-HV-A5A6-01	TCGA-IB-7654-01
KRT27	1.391357532	0.3005819	14.08703414	0.075094053	3.948239128	7.649790007	2.818934768	1.119133039	4.216168618	2.477713459	0.009921259	0.017651857	2.222365152	0.630270082	0.327729325	6.300061765	15.32055585	0.793157003	0.875501081	26.48022785	10.26790194	2.732603126	6.885772109	3.993150908	0.061845492	1.084297853	1.471170532	1.93946116	7.64167619	2.79398478	4.347981551	1.183247923	10.97253348	7.014893078	4.868597583	2.952624188	43.69483984	14.47082543	2.273527619	11.24206529	6.375001847	14.79254974	2.227886362	2.829019476	0.246714463	3.560307353	3.735298492	3.235560038	4.251560709	0.055141337	3.486481336	8.163278867	4.78421447	18.37213399	0.015347236	18.67155455	2.540600414	3.126644537	1.761491456	5.635909029	0.299029091	0	6.319917153	0.011143193	0.087529411	6.839278855	7.880621755	1.100571651	0.154003462	8.899079172	0	1.048169246	1.750781408	6.365713144	2.976647011	2.491155245	10.78833162	0.260406369	0	0	3.235323576	0	2.745676261	0.040624172	3.047653556	3.360404431	0	38.973263	1.489800336	3.702359965	6.875576823	0.036421781	5.789963318	1.758836689	1.136602588	2.076646172
KRT26	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	2.78E-17	0	0.002221442	0.001546796	1.03150442	0	0.001089453	0.000205152	0	0.00063225	0.003762336	0	0	0.00021154	0.001453557	0	0	0.000377109	0.00231589	0	0	0.000185249	0	0.003481427	0	0	0.001009344	0.003421514	0	0	0	0	0	0.000730225	0.001890767	0	0	0.000659145	0	0.001026822	0	0.000659639	0	0	0.000503622	0
KRT25	0.026433191	0.080396799	0	0.024969444	0	0.365597297	0	0.008787023	0	0	0.003565972	1.057222983	0.009600533	0	0	0.02427788	0	0	0	0	0.932322223	8.177653933	2.687087438	0	1.196309625	0.006293423	0	0	1.446252321	0	0	0.013225112	0	0.08580549	2.945577588	0	0.004766086	0	0.011695681	0.002435089	0.025536167	0.006281315	11.18889387	0	0.069108555	1.156219326	0.021530863	0	0.006169732	0.018760379	0	0	0.033653783	0.023038386	2.075905184	0	0.016036607	0.002950255	0	0.009195944	0.059139309	0	0	0.003042626	0.02159809	0	0	0.005448037	0.035166827	0	0	0.002662613	0	0.054368785	0	0.85979348	0.014826493	0.053358304	0.731045889	0	0.834207224	0	0	0.010648403	0.028408296	3.621625443	0	5.354582559	1.236876858	0.0150901	0.984168535	0.009601235	0	0	0.007300222	0.736235222
KRT24	0.052333613	2.234971243	23.91302348	0.049306408	0	0.272142277	0	0.016855675	0	0	1.04136196	0.011999002	0.01844308	0.662845998	0.370329937	6.040317198	0	4.33758984	0	1.876692824	0	1.366927238	1.706202143	1.592068041	0.040926485	0.012018449	0.995875788	0	1.605767525	2.823272727	0	0.025571736	0	21.21349574	0	0	0.009076807	4.656882437	3.318797303	0.004618163	0.050476627	0.011995066	1.508594973	2.853576056	0.147569827	0.032623026	2.440592078	2.885856871	0.011779623	0.036636168	1.748903252	0	0.092654877	0.061439679	2.110316237	1.222242466	11.68796036	0.007406173	0	0.023523202	0.175601423	0	2.102481921	1.04817362	0.057349673	4.350784161	0.841385598	8.451997131	0.097260045	0	1.306480186	0.006678307	0	5.512663074	0	0	0.038574684	0.155769095	3.720294984	0.738990207	2.479296255	0.867914709	2.89580475	0.027357988	0.076992628	1.685970774	0	1.157540636	0	3.577012928	1.96321664	0.024589926	6.800759028	1.789423154	0.018567656	2.960753958
KRT23	1917.660701	1245.326904	5328.22315	151.0188629	180.4422617	1176.980814	378.106707	66.3099049	1491.223993	817.1947444	71.37092096	1749.646786	4853.464802	9697.719967	94.82501141	8144.363587	2419.648043	7514.055825	312.1242277	172.0165542	1885.450125	662.5756246	2579.917413	145.2225939	65.92442355	933.8170488	383.1470017	0.96479211	7887.032555	2554.647048	1658.777261	5.716416193	2335.412073	147.0877203	554.4573979	1321.757105	2729.875733	886.2279007	4315.428145	2205.998063	221.9789083	757.5847243	2392.684104	9589.03598	253.1307885	17479.40395	4115.800967	1230.380138	213.0644362	125.5227055	17705.92871	1262.197081	1309.684086	732.6768324	5874.07786	490.2920739	325.7877864	5240.447636	13908.31179	718.1222428	1783.539473	7059.287202	185.811177	693.076416	1677.966318	1439.76201	282.7113554	1211.672645	53.80750861	1016.736947	400.6672122	5044.669892	1138.776534	841.6474797	5771.00641	1171.657267	907.5506085	830.2324169	16533.35543	566.4231822	2286.212665	36.50408551	2911.738235	370.7612244	2180.961126	747.4414523	600.3944094	1891.034694	1580.726699	5206.187681	10193.90926	1107.977266	1167.915255	519.0928011	6748.126602	69.14076999
KRT20	1.393109546	11.61143152	10.70112726	12097.11591	12.70246869	2.016663244	5.651125615	1.118755487	0	4505.695116	25.86762693	16178.01647	173.0322101	51.99482102	1554.016636	2.617000683	11.64957754	9.301637469	130.1042676	0.917777563	15.79346122	894.3310902	79.88978813	141.9908073	33.00623816	45.65398874	5735.322413	17.5281782	899.4326731	1587.739684	174.8299814	0.049384891	992.85427	31.26965334	4.86260081	22573.62512	6.293138697	266.3814866	6.745812607	244.5529606	179.9052451	12.75588612	330.052938	113.7805632	30.00725403	14.13238872	9.902145419	2.636033574	7.442201931	1.267400084	20803.60956	3.966456834	74.87225965	0.134786977	24.31455627	66.33739949	1.328026927	4.172670282	7.141644489	0.047784799	1087.982333	19.88631676	57.66607623	37.48042858	2.802485298	9.295228194	6.909360268	8.622704	11963.64116	21.73290894	24.87112743	0.013128972	33.0016354	283.795624	17.86694565	3.319520716	4.956923165	2.578039647	3.473423757	39.3582959	8.110556497	7.979654984	22.44713002	3.511730995	2644.957445	5.87295433	2129.514246	17.08169683	16282.99786	6.199296398	21.58734048	4.593034463	34.70408624	1.754075991	4.442470713	2.058391888
KRT2	0.079790274	0.299861359	4.585704635	0.074963334	2.32730095	2.020201305	8.521422579	0.024868514	0	0.782877738	2.080304321	3.2002891	5.482251361	2.106610413	8.927623236	7.524781834	2.352384334	10.27841623	1.787177747	27.42982819	4.641851611	0.087979761	10.38221861	3.993668726	0.061740295	17.9511243	10.08654956	2.915274746	6.179234899	1.853033187	6.118851181	0.038032331	7.788480666	2.761040408	20.5095911	4.926308692	9.397484065	5.980976162	1.160770702	24.5020604	12.55152114	4.25606313	10.10614952	0	4.14583745	1.236299486	6.138274513	1.51004387	2.14059662	0.055048657	2.599553499	1.542091906	10.85544722	8.132349212	1.077631925	1.134511551	12.23885524	1.054480403	1.756948536	20.11733545	0.332709918	0	5.538442325	5.208815845	0.094659477	7.669458422	8.72879665	2.174692716	0.168060991	1.971808361	1.222893639	19.6191454	3.543209999	4.582734239	3.969337531	7.618237893	0.062330115	2.509420558	2.772058824	0.706515417	13.22691795	0	2.722837451	0.043651579	3.084695502	3.345638787	3.632370965	65.89182969	15.90179503	3.725177565	2.938959658	2.317358756	1.915730977	0.856439159	0.029335888	3.529256128
KRT19	60786.56582	32134.62356	69263.99302	124716.0826	70511.89012	12495.95208	102405.9208	972.4120321	196.5487148	153925.439	2289.629442	81590.60378	205841.3325	124553.1869	14547.0344	45743.70259	21925.55824	63116.74655	113624.142	5935.005803	110138.043	29029.6785	22102.5878	104628.5784	126397.6233	33841.41516	69903.60525	27.27229016	164505.1998	63774.43599	163996.6219	282.2165044	42663.55067	4439.937512	47756.48605	34398.35028	53853.80856	5049.185253	110398.5743	116132.8554	18003.30711	153121.8245	30398.75612	92494.09524	78643.92139	33645.57572	31695.40316	14040.80522	28648.7223	3395.251208	184590.3937	146952.14	158739.5529	57591.3283	147404.549	11330.38457	14228.27365	169651.3096	152959.2283	21060.96014	194416.8097	134556.9758	15746.35752	187936.1222	154467.4807	77943.91236	8333.458777	38549.18351	24592.89907	28592.28367	50452.72817	78668.02649	233531.5758	78742.36114	110889.9655	56965.66566	182658.6679	100275.1924	149101.5068	138821.9775	106667.0398	198218.9597	29487.54816	127244.2522	79434.13398	26464.56794	73947.64181	59270.27852	91579.4997	61041.10662	66795.56549	103981.1022	15407.78284	111258.7026	98686.32014	62794.47215
KRT18	35097.88212	23768.08691	27570.50726	72980.49896	26219.63066	8832.586724	43124.14551	8011.558513	8011.555318	91987.77344	7329.058682	29792.50216	68730.93295	38180.07928	12730.57468	25270.86808	14754.62409	31620.03738	74199.24199	9201.013026	54052.30102	29631.46948	18512.52679	51017.80929	74061.76397	16367.87562	29121.63825	12923.79594	80588.9966	42194.9302	47539.08653	4714.14882	44373.55006	30092.69895	32445.722	109179.982	34643.24222	6133.151963	63033.34782	64249.03753	14966.21749	87612.29616	14465.49985	54134.60869	49356.9293	96075.74791	9443.926958	7544.516877	23991.58117	8854.758483	71528.46208	61431.14536	68074.27629	27374.36348	44813.22553	4016.908039	22640.08046	66592.08242	81598.15489	10489.86566	30193.88511	69847.11805	26277.26023	104262.4382	69622.50001	53421.15684	20658.86007	56928.95408	116860.8147	13213.68914	41405.57935	42908.89245	51025.41128	68818.41564	62369.09152	31317.92003	77830.17975	56133.08434	19986.11212	20686.69925	101910.6015	72520.87598	34933.0085	14942.76118	66222.15213	10343.90107	15551.87252	30231.06254	46857.59818	47260.55177	44967.84248	43565.37428	10269.27782	32387.62376	68860.77172	30699.92494
KRT17	10461.28352	5830.57216	22873.774	5035.590984	401.7229352	146.2092922	4260.584546	34.79928663	9.155487672	21729.69162	118.9409377	49064.83465	162633.1419	24325.44481	1021.903239	16875.35016	16778.93121	63003.93358	13633.37906	2328.67079	23858.73637	4559.432526	9858.885237	8407.629944	16310.71373	6847.464581	2631.688345	53.57958009	24171.00412	5601.641484	17471.35507	53.31094049	21637.61957	187.1877061	52798.40812	736.277633	13702.71604	4653.174218	23850.11832	12431.74106	6191.583269	27759.00815	3736.349736	50322.24768	17559.20054	38684.09011	22885.70794	3321.061261	5026.003435	46.66501334	26993.82917	220554.7836	164284.3873	20669.96614	349801.9517	8586.468626	3438.890139	51344.61395	24943.88752	7916.809922	34360.80198	59498.37573	2064.114846	22845.93581	91029.50346	4952.113062	1665.255917	6381.569747	89.48612963	16121.63094	831.2516809	9331.457422	102666.3251	93519.65394	16738.17965	27997.89729	19772.83337	28.29909311	259868.6936	67623.06556	21509.75211	52581.72961	16257.06446	69180.71408	36200.81379	4085.82033	102156.3061	17528.69415	888.2319527	22338.85484	16238.51635	27100.97348	5888.818043	25251.42787	28664.14531	15318.13468
KRT16	3018.397404	1414.405403	3120.001865	2044.126982	243.5451374	21.14237989	1236.476622	0.032058882	0	6117.540817	6.217951079	6628.095046	8145.505932	6237.961696	114.4427358	3107.423556	1075.286855	5973.201745	981.0605056	95.86673733	1499.238509	338.6077163	357.5643753	3054.771738	3560.944792	1484.528449	377.1048862	0	8477.064198	252.2473198	5381.493796	0.049389159	1066.489398	26.53609597	3475.923574	30.54946797	467.5516337	144.3648897	876.7680039	1698.496193	411.959997	1318.84512	113.7992633	2363.330197	5892.916147	140.7270334	2119.896486	602.188767	947.5608927	3.657445599	3275.651749	9250.500517	16079.56502	563.5302039	85024.29928	1234.620973	193.2766821	826.3134719	11957.15512	191.9893093	33401.79529	5172.527124	128.7167128	9234.514749	12863.85267	12184.50654	70.42397219	554.2963109	3.477931551	336.9325931	419.6018773	7980.182084	25813.51591	1985.659771	1551.70356	909.7625902	3665.217951	66.91575603	2737.649618	3271.234432	3916.169819	4143.247767	828.661846	25803.99523	4431.052537	415.2159851	2303.91426	669.7446627	233.7460109	2031.788519	855.9420539	1241.934925	365.5047335	10932.50756	736.5205701	716.2559888
KRT15	1559.907923	483.6866352	691.2909064	1453.093011	670.1599524	285.4820294	638.0840482	1.118912344	0.604978161	2462.135036	30.00502357	754.399675	6811.63936	676.597614	363.3981008	406.9674469	172.433374	576.828481	766.2933654	74.24264385	1286.155872	432.0847325	128.0272467	772.5217734	1988.198433	292.8981154	719.9409494	0.964732892	1398.78311	2783.590724	1323.940311	22.71957168	338.6312363	36.02798455	314.7402449	324.2739865	381.7830049	157.085822	3689.731695	928.0329896	156.9577437	656.7769714	1086.705676	1385.578811	992.9541406	564.9938277	467.4916642	493.5209445	383.7034276	31.14396578	3252.994203	824.213911	2177.419636	650.8039895	8221.610605	187.1896868	220.5325585	938.5568159	1662.640846	115.2205665	1455.736056	1866.705135	130.7890057	1932.432686	562.9927201	581.647991	43.44792752	384.5804858	222.6123318	900.1443478	354.7077933	531.1989456	5566.676731	689.0185583	484.470926	446.8230793	811.2974833	763.6425018	8520.700378	1343.704216	974.5121613	1101.764798	185.3702769	629.7708419	1117.010195	405.0444861	286.9250861	1282.623891	528.2343961	665.0890864	691.0359774	4423.471066	430.1215496	2538.395149	648.4437516	149.9276782
KRT14	72.14143078	40.65766605	205.0261402	26.75595209	19.8763764	7.768831889	8.484039922	21.76967903	1.312758978	2762.835905	8.288142924	559.0482388	1187.410413	36.56955824	19.40004208	147.4243255	6.047079107	18.64915043	24.53042893	100.573335	14.85837604	11.99503965	58.39636802	13.63570321	212.1099662	4.269836989	10.23412474	0	77.34024609	26.22987632	39.29078586	12.52530252	515.8156673	130.2745673	192.9437216	1.965629778	179.9021272	133.941191	593.9241505	368.3286348	17.97770405	31.85900604	133.0887396	16.0984008	12.28081811	2.412818158	226.9225901	173.1164648	73.15696306	1.269954018	198.7907166	15.27494743	3589.877511	24.70870635	7936.196918	280.565344	14.95778925	19.76445835	8.936597883	7.954445717	302.0842545	584.1666499	55.57652495	56.21240704	6254.492568	16.09666127	38.22549989	39.77653498	0.230425291	277.6474062	91.09639348	183.2906418	3147.913093	235.8722667	101.2596003	32.87884814	17.14341435	591.9784613	62.92183071	241.3477872	31.01511815	7.979538375	16.80627728	6702.31845	170.9254653	20.27627942	814.2881015	134.0007427	3.67938471	531.8179006	25.51358587	15.94820049	2.879677108	79.75059348	191.596343	30.1793484
KRT13	34.8513362	29.48326174	10612.48473	101.5723018	37.45500786	19.34855874	19.82885641	0.032009739	0	1372.347201	1.047004624	145.3892475	5430.975167	22.63744705	488.9817259	98.37486177	89.23206684	79.90946267	197.4516757	1.857504203	205.6388164	25.15843328	8.540693888	63.68474944	797.2984423	6.390876597	41.5388576	0	1634.370871	1269.862059	1678.198192	0.049310965	296.0047725	0.503439573	24.35061192	0.980259222	23.03005718	407.1541079	100.5712647	318.2207176	35.82220022	6466.313534	382.4152503	17.04899079	10.26285236	1.236919119	295.7496144	17.74706674	66.80065668	8.440308614	1344.100364	597.113982	643.0669232	294.8134702	9607.220018	6.255879798	11.23812536	145.5294152	123.8420476	4.565311471	2889.316577	104.1145645	37.48046676	90.5528006	1627.058543	225.2985419	6.040571479	93.48462691	0.230762985	61.25624075	74.88382158	36.25543425	2661.774229	33058.18905	1524.901705	27.81423373	40.28777246	64.81855972	99.46585375	85.12080297	111.2013925	102.4630561	18.22130544	569.9136164	8478.612323	6.72140723	269.5607027	384.8464306	82.91620278	443.8457117	24.53237299	198.7180097	14.45242125	267.1429548	0.037388624	66.25004944
KRT12	1.405324769	0.396554427	5.294590363	10.23727082	3.903971144	3.307932763	3.756943048	48.79622251	0	84.77117937	5.18565846	203.1915872	4.421285624	9.442955816	10.68177576	2.632836744	1.08028799	7.597356953	18.191437	0	2.761057238	8.025993667	5.9575639	3.14262897	1.31025051	0.020984915	24.20777708	0	14.01560162	48.83531963	0.823007545	4.591313524	12.3354578	2.933570256	5.835805345	146.9453648	0.015780623	1.388945128	0.039993432	8.194581817	12.8273114	0.02094337	5.286236987	10.41426265	4.365551193	0.058725044	3.780471358	5.410219692	5.325438809	2.474397795	209.5405479	8.086928316	6.416846945	1.503541153	3.187215497	0	0.070248363	2.093755766	28.05456313	2.306151323	17.58106788	7.241491889	3.381617632	5.211572462	4.105326715	4.21060478	0	3.247124047	26.37796909	0.983383579	2.583021473	1.049404826	27.01714718	4.64186926	0	0	0.064448912	0.302065567	21.91863799	23.22770581	3.211514178	1.739942576	3.43004372	1.210274526	53.46532789	0	8.228745263	0.04035373	13.46533682	4.94008256	0.974324642	0.040386343	1.915044379	2.652172805	5.522887228	0
KRT10	803.9056559	784.2614346	1792.773856	1306.116377	658.1531478	1259.94768	746.7936978	1780.679286	1518.422622	905.7833786	2754.953362	1053.608308	1691.543297	1044.299185	606.1613977	1055.623094	1119.449379	637.2283926	1023.851555	2316.512462	1422.943819	559.8336962	1066.850483	625.5590997	1028.98699	751.2968252	1007.737833	1508.298843	3349.405121	1024.099578	905.8893729	1486.743284	794.4313827	1174.38321	1288.238726	1285.292501	1143.20617	1233.667548	2374.331538	979.1962747	861.9870166	678.0034393	1135.911223	1099.146937	1265.437636	2024.102263	1167.932453	681.8018554	984.6469062	2923.086719	920.9014321	1086.891286	1231.69434	772.1699482	2237.875502	725.6731717	921.3499246	1454.065891	798.9678692	1213.709148	1434.3697	922.0007647	848.8857211	1796.10657	981.3726639	1522.336277	1101.494455	1067.715423	1314.394272	1001.918889	702.1789357	1592.50804	1215.632401	965.5298195	501.3483111	930.9250639	833.2071472	2490.251248	798.8276261	1440.005544	990.8934474	648.0189978	902.0953162	1102.872773	1006.628962	1046.666445	1318.76766	1480.089728	939.5204722	817.8667805	1405.64575	936.5374521	779.2527547	605.1796058	1729.413279	731.4512356
KRT1	10.37719934	9.314910795	9.945259177	0.090064814	7.912486042	1.976491587	4.703000241	2.210579708	4.148166949	1.61896237	58.88340878	45.55172406	9.884447364	0.625644008	12.27267293	32.60337077	24.92507261	19.57110943	19.11156416	75.37288303	0	0.106185677	24.09887612	2.336409651	2.533688922	19.10076638	23.13887084	0	7.912834717	4.662219897	21.87404778	7.981897095	6.107840475	5.28051769	10.7114168	0	163.8628561	29.30202297	1.165292706	7.171380232	0.092362921	2.148582885	22.34717106	2.82225363	0.314252978	9.434289923	0.076383935	49.93417014	74.03391214	0.065680585	16.70027182	4.763285978	34.65876733	24.52763273	3.193321181	54.81804365	2.580941624	1.055615964	9.837817011	0.044252564	0.437314743	13.55984873	4.739462629	0.01399777	13.46241388	31.5160437	20.87485718	6.476352794	0.208267845	75.12054905	46.94710921	115.8262445	10.68123938	7.015348572	21.8408988	6.692560051	0.074443736	2.62501845	3.454608941	3.850295641	0	0	31.12915891	0.05180021	3.149373976	42.49254139	6.360539536	29.47754295	125.3384931	42.61531785	32.39929902	0.046342381	19.28497	4.437011308	0.034641157	29.65143747
KRAS	2017.961264	1786.302243	1460.455643	4283.380487	3990.983454	2323.190508	3631.033575	1059.329529	1430.66092	2825.433093	2013.503158	2958.131294	2591.540895	3479.514756	1699.606244	2607.456955	2208.531258	1864.170905	3902.568963	1387.608822	5859.356775	2344.212182	1734.816657	2462.152269	3999.869463	2575.353587	2870.829291	2349.159969	2649.883314	1991.003473	2965.24176	1255.629702	1972.641359	1203.097357	1804.699104	1734.747851	1467.452985	1962.770101	1572.549461	1596.180623	1666.523168	2325.72736	2308.031092	3313.59716	7815.523777	1775.73637	1919.977922	1928.106096	2320.096629	2036.900098	3275.616989	3887.862328	2468.241829	1963.00932	1368.751924	2552.016284	1408.049871	1940.505473	4079.388749	3222.248384	4774.148816	3650.049568	2771.098391	2248.803921	3869.056333	2534.321907	2612.79668	1338.422779	2602.969909	2211.337031	3889.985128	2172.374847	5286.866407	2798.029209	2328.055303	2093.342272	4451.933612	800.2300815	2786.461534	3433.868021	3201.064541	3673.521497	3058.438245	4616.292743	3278.661313	3320.583525	3370.482112	1073.820135	3296.613694	2087.977474	2090.792243	1849.226159	2526.8113	2502.443754	3512.827522	5328.688553
KLRF1	41.12260807	76.72064623	12.23564035	8.995390102	16.70245706	21.201641	14.15835656	8.730279905	6.993467673	60.81885519	21.72681107	16.99813038	14.27050047	25.63067491	64.37721986	25.24917135	14.75429861	14.40582473	5.419409126	13.13738797	7.413529003	18.54263861	30.93400143	15.26452376	7.413871315	73.16174495	19.62913529	4.860040081	117.6071244	71.32911374	12.18961658	22.69902526	56.6945439	28.56098432	46.78055636	63.09123857	70.03899011	41.95564187	19.02432297	53.1964438	33.16680999	8.515384594	23.0287144	50.28050063	39.4089408	7.110519755	31.91601167	34.73132683	57.20374628	4.86699424	73.1162537	6.37729106	5.025336951	66.52124438	60.15952547	22.29495937	48.20505751	43.64324034	8.932423073	39.49655031	60.30833473	42.59035884	30.6250784	41.61677025	13.49968554	39.99583474	54.88648861	81.53810478	24.46198709	15.80518089	3.907338602	33.13437358	10.6730211	11.37617388	25.81094213	29.55442997	12.26853922	2.627356359	8.471688036	3.849073011	22.87026124	7.082118242	62.29656045	17.31787452	11.96383353	31.35154099	17.33581796	99.63401859	54.1857802	34.22317333	8.826241112	14.80700743	36.65139283	14.30687556	34.1245053	11.42691117
KLK8	1641.142696	22.82670726	48.44693983	5.181245548	1.519986461	398.0045626	128.5428616	0.031908571	0	318.8089687	1.047165454	1214.702803	86.53743811	697.5013775	1.877429626	900.1894973	4.193361746	149.6935089	129.198639	5.616238219	1335.684328	316.0722199	1442.200559	102.4380012	359.620388	293.9356947	116.7945505	0	1809.70875	72.18390892	0.826760787	0.049150014	30.89987237	0.500434348	275.7702435	11.82164371	3.155984672	4.389948888	4.514537011	721.3207102	75.35402114	413.7763565	129.2009639	267.4322921	4.337567075	3.584767377	215.9707131	101.7914219	42.42379961	1.269029048	676.528702	1142.825006	1308.831271	234.7715912	1711.869777	6.889468779	2.568169925	555.0234134	5771.678506	2.30751148	925.1106224	469.1448437	10.32202925	579.6305835	641.7164334	11.84444556	0	2268.405551	122.0001706	92.87455129	164.1003283	2449.757109	130.3557383	381.6595672	116.1512189	157.0587771	0.080667823	542.5188878	1.325396643	74.06878937	599.7891036	1.741427942	95.78881151	16.18084465	232.7046512	5.024955673	134.303438	2.321877927	7.52502959	712.6468548	1019.888255	1326.859063	83.88884562	0	186.0899059	51.09269738
KLK7	9585.581746	111.8947358	11.47180043	8.97976109	1735.011725	103.45381	2052.314592	1.118746605	0	3695.098046	6.217964327	4592.042872	3371.024684	9419.200356	7.045328894	7244.781651	492.2075411	2692.971278	835.4412513	23.47921756	303.3543233	513.7585258	4352.755402	4348.143125	1294.7737	54.14321422	1503.69152	0	3911.123268	805.5717395	1.701816665	1.182954754	1554.855305	5.242381774	4995.131943	5.908452714	135.991605	32.83559133	923.6728989	1017.057357	448.9343646	12049.50924	394.7005633	30.32669427	2929.142108	21.1659072	3221.438601	1282.545065	214.1250078	0.07216805	2451.439566	17588.29038	8443.610673	716.3127824	6735.902772	1174.516359	7.519860699	3904.898234	45513.20287	387.3166816	1736.616042	1715.38804	29.13190125	1186.333382	12855.47696	3738.563605	30.40158295	14633.01464	112.2306892	392.2652193	9053.571357	17744.3422	210.7462495	4125.057986	668.1339827	1615.166449	349.6831766	2393.062202	17.80364994	175.0728196	1317.329358	615.9141204	1912.118187	5585.642448	346.0366812	12.65464121	27.38358502	297.4454881	611.3290947	802.0231517	4706.747573	12354.92523	433.9787254	7.133915578	1544.546618	1343.187931
KLK5	37.30695225	0.420740163	14.55060202	7.730203936	0	1.541400879	0	1.121692274	0	321.6868329	0.012140717	148.3781132	15.36562169	95.02282558	0	0.091658771	2.93450313	0	5.41933278	5.613261639	6.482552028	1.447451849	225.0578065	0.729912805	0.077453895	2.148590802	0.371580424	0	6.415829068	0	0.823843072	2.324012567	133.8438714	0.465413669	111.1327476	0	1.064610412	2.136196095	1.164532987	1.032609348	17.95012421	2.148295475	0.677360278	204.1177425	0.336540242	0.060909668	6.237588245	15.51568651	355.6081632	0.068850193	5.222230043	3.152913835	35.18942989	150.0366716	550.0811734	13.26126237	1.331437698	0.014437289	1627.878814	1.179286247	57.08266802	759.404856	260.6871612	577.4261504	336.4932552	23.74190957	6.033907941	47.29498213	0.227260446	169.95281	0	296.1036466	22.2792939	9.241003611	1.982651421	34.56438352	6.185033539	6.928372293	0.607615766	4.644149867	102.2434452	2.629835461	14.6750754	2.363548206	64.92831987	1.634353363	74.91068871	20.49468102	0	212.6128409	98.15506901	6.870298102	0.950653611	0	176.118573	2.051795086
